StudentID,StudyHours,Attendance,AssignmentsCompleted,SleepHours,InternetHours,Age,PreviousGPA,cat__Scholarship_NO,cat__Scholarship_No,cat__Scholarship_No ,cat__Scholarship_SI,cat__Scholarship_SÍ ,cat__Scholarship_Sí,cat__Scholarship_si,cat__Program_ADMINISTRACIÓN ,cat__Program_Administracion,cat__Program_Administración,cat__Program_Contador Auditor,cat__Program_INGENIERÍA CIVIL,cat__Program_INGENIERÍA INFORMÁTICA,cat__Program_Ingenieria Informatica,cat__Program_Ingeniería Civil,cat__Program_Ingeniería Civil ,cat__Program_Ingeniería Industrial,cat__Program_Ingeniería Informática,cat__Program_Ingeniería informática ,remainder__Scholarship_Normalized,FinalGrade
STU-11263,-1.4649828718754823,-0.6579712652143928,-2.177246200264142,-0.00015787414251195491,0.7083148462680091,1.2,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.48
STU-11844,-1.4122924225537676,-0.6700078323292704,-1.313755503848598,0.2585379473113325,-1.1307578594301118,1.4,-0.3229166666666672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.86
STU-11423,-1.8485693429375643,0.6128896126647237,-0.6607453131054046,0.8595896394270921,-0.4259438991358229,-0.4,-0.45833333333333376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.88
STU-10598,0.002430566754824973,0.2638291663332849,1.0781360376435534,-0.9350999201298255,2.671959321692563,0.8,1.1041666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.91
STU-12598,-0.09503118951090415,1.0913431554810915,-1.1932684299301506,-0.00015787414251195491,-0.19646958648186835,0.4,0.6249999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.85
STU-10685,0.002430566754824973,-0.9929890499118081,0.602137720928697,1.5960896001886584,0.0004908484836258368,0.6,-0.43749999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.54
STU-12838,0.604697977481465,1.2287606300426066,1.0781360376435534,0.8511241226367294,0.0004908484836258368,0.8,1.1770833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.81
STU-10513,-0.14561402085975017,-0.00254378831383569,-0.7678449343662471,-0.3594447783851538,1.5672044164870964,-0.6,-0.1562500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.83
STU-10132,0.002430566754824973,0.2307286067673728,1.0781360376435534,-0.47796201345023304,-0.06206320335598065,-1.0,0.9895833333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.44
STU-11988,0.3454609668186294,-0.5235629324315986,0.466031952243043,1.2490034117837827,-0.6062451447925015,0.0,-0.6666666666666673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.89
STU-13122,0.2147886525007775,-0.00254378831383569,-0.20780316485642528,0.9865723912825347,0.0004908484836258368,-0.2,0.3541666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.98
STU-11270,-0.36269867206521395,-2.011082018378504,-0.9500630399836532,0.30933104805350914,-0.25547726687859973,0.6,0.6562499999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.28
STU-11261,0.7248322019349742,0.8646544748175706,0.8222869424093185,-0.04622065714172933,-0.5406810554628001,0.8,0.8749999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,5.88
STU-11701,1.4013775712257888,-0.41021859209983746,1.0781360376435534,-0.4864275302405957,-1.6683833919336624,1.2,1.1770833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.95
STU-11364,-1.1867772994568295,-0.9107391746268148,-1.032618998038886,-0.05468617393209197,0.8427212293938968,-0.2,-1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,3.04
STU-14329,0.9651006508419923,-0.20659999840649826,0.4779319101609152,0.6648827532487476,-0.7767117770497249,0.4,0.4687500000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.59
STU-13904,-0.27628633517760204,-0.00254378831383569,-0.3119277966377994,-0.5964792485153131,-0.14729651948459255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.77
STU-12795,-1.4607676359297452,-1.0642054053414989,-2.7313379908150286,0.45324483348967703,-0.30465033387587553,-0.8,-0.13541666666666657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.95
STU-13640,0.31173907925273203,1.1294589513448687,1.0781360376435534,1.1728137606705173,1.3803467618974476,0.0,0.4583333333333328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.46
STU-11907,1.2201224255590908,-0.050124625913094606,1.0781360376435534,0.7749344715234642,0.2690354477590108,1.0,0.16666666666666682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.32
STU-11642,0.2084657985821715,0.3591186559927296,-0.03227878556782215,-1.0366861216141794,0.4034418308848985,0.8,0.6562499999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.28
STU-12698,0.9271635273303579,-0.7382150459802418,-0.11557849099292124,1.096624109557252,1.714723617478924,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.9
STU-14914,1.913528738632854,1.1465107547576117,1.0781360376435534,0.42784828311858836,-0.20958240434780862,-0.4,-0.6145833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.83
STU-10051,1.5383727394622464,0.38018264844376404,1.0781360376435534,1.00350342486326,0.232975198627675,1.0,0.4583333333333328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.31
STU-11990,-1.2226068049955954,0.08428370686969956,-0.7581762185579769,0.20774484656915518,0.05923036190396648,0.6,0.41666666666666613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.2
STU-10014,1.9346049183615401,0.6650480701625244,0.9159991110125552,-0.5456861477731357,1.4655800780260593,0.2,-0.07291666666666696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.87
STU-13508,0.041963978725553734,-0.2156274237426565,-0.5856268287488421,1.6722792513019238,-0.632470780524382,0.6,0.5937499999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.6
STU-10724,-1.804309365507324,-2.1735756744293457,-2.7484069929534756,-1.1298068063081708,0.4788405336140548,0.2,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.32
STU-11771,0.002430566754824973,-0.9689159156820543,0.765762142299429,0.12308967866552725,-0.6455835983903222,-0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.88
STU-11212,0.9334863812489639,0.9368738775068336,1.0781360376435534,-0.08854824109354328,1.2164365385731943,-1.0,0.27083333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.95
STU-11379,0.0883315741286623,-1.1213790991371648,0.2481139728720235,0.9442448073307215,0.232975198627675,0.6,0.5937499999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.13
STU-11587,0.22743436033798872,1.5116199572422198,-0.57149562872137,1.8839171710609943,0.2559226298930705,0.0,0.927083333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.67
STU-14016,0.9018721116559347,1.271891662204249,1.0781360376435534,0.1315551954558899,-0.3538234008731516,0.6,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.54
STU-13147,-1.1614858837824067,0.5908225729541142,-0.48893967066613614,-0.4017723623369678,-0.022724749758160134,-0.2,0.28124999999999956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.87
STU-13407,0.37918285438452676,-0.2497310305681422,0.9308740584098946,0.5802275853451196,0.22314058522821972,0.0,-0.4166666666666671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.6
STU-10195,1.0072530102993638,0.5697585805030798,0.14547683583038196,0.5632965517643936,2.0392658596609454,0.2,0.4687500000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.8
STU-12821,0.9587777969233864,0.23173165402694498,-0.0025366468759287965,-0.6134102820960383,1.1639852671094333,0.0,1.2812499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.21
STU-11688,-1.4691981078212195,0.1946189054227413,-1.0207190401210149,-1.4514964443419578,-0.7177040966529937,1.2,-0.5729166666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.65
STU-14032,-2.1246672973833487,0.5466884935328982,-1.6142294412748512,0.9696413577018095,-0.23580804007968917,-0.4,-0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.79
STU-11356,1.3613328297412854,-0.4362978208487385,0.327694941447788,-0.6049447653056756,-0.5800195090606209,0.4,0.7291666666666669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.0
STU-14587,-0.9970916818986572,-2.4519212889608806,-0.0025366468759287965,-0.4864275302405957,-0.7734335725832399,0.8,-0.27083333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.53
STU-10254,-0.8158365362319591,0.628938368817893,0.0056523302953933215,-0.6557378660478523,0.2690354477590108,0.0,-0.5625000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.3
STU-11916,0.2653714838496231,0.769364985158126,0.759068415970626,-0.1985999593682599,-0.5078990107979495,0.4,-0.041666666666666706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.55
STU-11900,-1.370140063096396,0.38519788474162925,-0.8675070819284203,-0.9435654369201881,1.1967673117742839,0.4,-0.39583333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.73
STU-11486,0.695325550314814,0.307963245754501,0.36562605731100345,0.28393449768242046,1.1049775867127023,-0.4,-0.4687500000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.56
STU-10995,-0.10767689734811575,0.04115267470805706,0.5084255523254604,0.16541726261734122,0.528013600611331,0.8,0.8854166666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.52
STU-14171,1.728058357020419,1.5116199572422198,1.0781360376435534,1.1135551431379773,-1.2094347666257534,0.6,0.8333333333333331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,6.53
STU-11205,0.3960437981674754,1.5116199572422198,0.18340795169359742,-2.306513640168603,-0.5505156688622553,0.4,-0.2812500000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.74
STU-13347,1.62267745837699,0.8596392385197055,-0.0025366468759287965,0.06383106113298727,1.3180608770342315,0.6,-0.16666666666666682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.6
STU-11968,-1.536641882953014,-2.4519212889608806,-2.5230887272522793,-1.773186082375745,-0.30465033387587553,-1.0,-0.6979166666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,2.05
STU-11163,0.38550570830313236,0.1675366294142666,0.6028814682985644,-0.44409994628878174,-0.8816143199772469,0.2,0.5833333333333329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.33
STU-13219,-0.6619804242125525,0.5416732572350329,-0.16912830162334247,-2.306513640168603,-1.242216811290604,0.8,0.364583333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.91
STU-10884,0.9608854148962552,0.7071760550645948,0.1603517832277214,0.6056241357162083,-1.583150075805051,-0.6,-0.14583333333333393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.04
STU-12296,1.9556810980902255,1.3250531669616235,1.0781360376435534,1.409848230800676,-1.2127129710922384,0.2,0.8333333333333331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,5.44
STU-13716,-0.7947603565032734,-1.1594948950009423,-2.7484069929534756,0.9611758409114468,0.35754696835410743,0.4,-0.7708333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.59
STU-14675,0.7838455051752944,0.6800937790561201,0.8512930898341301,1.1135551431379773,-0.3505451964066666,0.8,-1.145833333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.23
STU-10048,0.04617921467129081,-0.9739311519799195,0.12539565684397425,1.426779264381401,-1.6060975070704462,1.4,0.47916666666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.19
STU-10439,1.4603908744661094,-0.876635567801329,1.0781360376435534,-1.1552033566792586,-1.199600153226298,1.4,0.364583333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.94
STU-14021,-0.6008595029993639,-0.25574931412558105,0.42884458374969486,-0.6980654499996662,1.186932698374829,0.4,1.2812499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.84
STU-13090,0.38550570830313236,0.08829589590799258,1.0781360376435534,0.495572417441491,-1.6683833919336624,-0.6,-0.33333333333333365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.97
STU-10135,0.8133521567954547,-0.7301906679036558,-0.8370134397638751,-0.4948930470309591,0.7050366418015241,-0.6,0.49999999999999956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.57
STU-13661,0.9081949655745407,0.24677736292054206,1.0781360376435534,-0.8843068193876489,-1.4159616480143122,0.0,-0.09374999999999986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.72
STU-12119,-0.42171197530553445,0.13543911710792814,-0.39299625995329857,0.3855206991667744,1.0885865643802768,0.8,0.07291666666666605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.22
STU-13485,1.7090897952646018,1.1033797225959692,0.5411504365996066,0.4871069006511283,-0.6488618028568073,-1.0,0.7499999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,6.04
STU-14851,-0.7083480196156614,-0.22967008537667993,-1.3420179039035431,2.2551300823184035,0.0004908484836258368,1.4,0.09374999999999986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.04
STU-12413,0.9503473250319122,1.5116199572422198,1.0781360376435534,-0.5372206309827731,-0.6652528251892328,1.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.6
STU-10191,-0.6872718398869757,1.5116199572422198,0.8475743529847954,0.40245173274750046,-0.9799604539717989,1.4,0.1250000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.58
STU-10854,0.3180619331713377,1.5116199572422198,0.3916572152563467,0.6310206860872962,0.6853674150026142,1.4,-0.19791666666666707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.7
STU-14620,-1.2204991870227269,-0.29787729902765137,-0.5105083443922785,0.7326068875716503,0.003500885973720407,-0.6,-0.37500000000000033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.5
STU-10116,0.39815141614034394,-0.2136213292235107,1.0781360376435534,-1.4938240282937718,2.485101667102915,-0.8,0.30208333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.18
STU-11629,-0.8917107832552281,-2.0481947669827076,-1.3963114619038306,0.6225551692969337,0.7837135489971657,0.8,-0.43749999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,2.83
STU-14273,0.24640292209380593,0.3711552231076058,1.0320237007118014,0.43631379990895175,-0.5865759179935912,1.2,-0.4062500000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.75
STU-10774,-0.6219356827280496,1.3069983162893068,-0.6696702815438086,0.41938276632822574,0.1477418824990634,0.6,-0.6354166666666671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.76
STU-10018,1.7512421547219734,0.044161816486776466,1.0781360376435534,1.3759861636392252,-1.4225180569472826,-0.4,-0.18750000000000064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,5.02
STU-14707,-1.0539973671661087,0.5667494387243603,-0.9262631241479109,0.40245173274750046,0.8623904561928074,1.0,0.13541666666666657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.66
STU-12372,0.002430566754824973,-0.11632574504492021,1.0781360376435534,1.3505896132681359,-1.2651642425559995,-0.6,0.1041666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.08
STU-10662,-1.618838983894889,0.6981486297284366,-0.8124697765582655,-0.5372206309827731,-0.7603207547172995,0.2,-1.1770833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.3
STU-14379,1.3760861555513655,0.46443861824790467,-0.16689705951374148,-0.8419792354358349,-1.5765936668720806,0.4,0.9791666666666662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.74
STU-11015,-0.619828064755181,-1.2808636134092881,-0.2323468280620349,1.6214861505597464,0.6919238239355842,-0.6,0.28124999999999956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.61
STU-12421,0.7943835950396375,0.17857014926957063,0.32620744670805435,0.12308967866552725,0.5575174408096965,-0.6,-0.29166666666666696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.97
STU-10050,-0.8221593901505647,-0.9679128684224807,1.0781360376435534,1.2743999621548705,-1.2618860380895145,-0.6,0.78125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.37
STU-10010,-1.7811255678057696,-0.3901576469083752,-0.9768379452988637,-0.3679102951755165,1.304948059168291,0.6,-0.27083333333333315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.37
STU-11890,0.002430566754824973,-0.4603709550784924,-0.0025366468759287965,-0.44409994628878174,0.2788700611584661,-0.8,-0.22916666666666735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.86
STU-13410,-0.05920168397213828,1.3120135525871734,-0.40043373365196777,1.147417210299428,0.25920083435955554,0.6,0.8020833333333329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.84
STU-12425,-2.3248910048058637,-0.587757957044277,-1.7243040520151613,-0.5118240806116844,-0.8947271378431872,-0.8,-0.7500000000000007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,2.61
STU-11895,0.8807959319272494,0.32100286012895085,0.3418261414752601,-0.6303413156767643,-0.035837567624100404,-0.6,-0.8437500000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.78
STU-13088,0.002430566754824973,-1.117366910098872,0.08002706728208958,0.046900027552261976,-1.035689929902045,-1.0,0.41666666666666613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.75
STU-13879,0.0883315741286623,0.29893582041834277,-0.1572283437054713,-0.41870339591769384,-0.684922051988143,0.0,-0.3229166666666672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.05
STU-14552,1.7491345367491045,1.5116199572422198,1.0781360376435534,-1.4176343771805067,0.07889958870287704,0.2,1.2812499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,6.45
STU-14624,0.39182856222173834,0.8175112536176351,-0.01963508028008366,-0.44409994628878174,0.0004908484836258368,1.4,0.4583333333333328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.38
STU-10019,0.28012480965970327,-1.5777656022429247,-0.3119277966377994,-2.0271515860866294,0.8689468651257773,0.8,0.041666666666666706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,3.53
